"shapeid","x","y"
"360","-81.033859","27.347612"
"360","-81.036367","27.346587"
"360","-81.036238","27.345684"
"360","-81.033977","27.345659"
"360","-81.030795","27.351261"
"360","-81.031574","27.353638"
"360","-81.034338","27.354014"
"360","-81.035158","27.355098"
"360","-81.033352","27.355824"
"360","-81.033524","27.357013"
"360","-81.035114","27.357828"
"360","-81.034393","27.359"
"360","-81.039107","27.360056"
"360","-81.040053","27.359619"
"360","-81.040731","27.360198"
"360","-81.03977","27.361677"
"360","-81.040521","27.362547"
"360","-81.043516","27.363243"
"360","-81.049422","27.362618"
"360","-81.051145","27.363018"
"360","-81.05124","27.36476"
"360","-81.052774","27.365137"
"360","-81.051189","27.365995"
"360","-81.051682","27.367563"
"360","-81.049908","27.369802"
"360","-81.052884","27.372292"
"360","-81.055356","27.3724"
"360","-81.055944","27.373288"
"360","-81.058173","27.37313"
"360","-81.059493","27.374539"
"360","-81.060928","27.37374"
"360","-81.061384","27.376419"
"360","-81.063569","27.37937"
"360","-81.063323","27.380329"
"360","-81.065706","27.380323"
"360","-81.068402","27.382346"
"360","-81.07049","27.382177"
"360","-81.072438","27.383391"
"360","-81.073393","27.382678"
"360","-81.076934","27.383966"
"360","-81.078188","27.383352"
"360","-81.07965","27.384327"
"360","-81.081163","27.38339"
"360","-81.080537","27.385151"
"360","-81.081471","27.385884"
"360","-81.08322","27.384798"
"360","-81.084271","27.383193"
"360","-81.083793","27.382229"
"360","-81.085004","27.381778"
"360","-81.086096","27.382556"
"360","-81.087226","27.381958"
"360","-81.086741","27.380291"
"360","-81.090651","27.381242"
"360","-81.092196","27.380952"
"360","-81.093483","27.381659"
"360","-81.095212","27.381086"
"360","-81.098159","27.37916"
"360","-81.100064","27.380486"
"360","-81.100028","27.381198"
"360","-81.101919","27.383331"
"360","-81.105825","27.383077"
"360","-81.109819","27.384326"
"360","-81.113462","27.384813"
"360","-81.113892","27.385938"
"360","-81.115372","27.386704"
"360","-81.115053","27.387528"
"360","-81.116808","27.387897"
"360","-81.11737","27.389157"
"360","-81.116603","27.38988"
"360","-81.121296","27.389808"
"360","-81.120621","27.391137"
"360","-81.122214","27.391463"
"360","-81.125348","27.393515"
"360","-81.12569","27.394457"
"360","-81.124205","27.396668"
"360","-81.125693","27.39809"
"360","-81.125754","27.399887"
"360","-81.126952","27.40129"
"360","-81.124313","27.401999"
"360","-81.125073","27.403634"
"360","-81.12727","27.403943"
"360","-81.130198","27.40572"
"360","-81.128823","27.407553"
"360","-81.130732","27.407233"
"360","-81.132049","27.40851"
"360","-81.132625","27.406322"
"360","-81.133723","27.40737"
"360","-81.133751","27.408985"
"360","-81.135061","27.407756"
"360","-81.136812","27.408895"
"360","-81.136358","27.410325"
"360","-81.137851","27.409618"
"360","-81.137951","27.408402"
"360","-81.139563","27.410152"
"360","-81.138313","27.410886"
"360","-81.13861","27.411807"
"360","-81.142257","27.412078"
"360","-81.142017","27.413295"
"360","-81.143559","27.416384"
"360","-81.141779","27.416925"
"360","-81.14182","27.418538"
"360","-81.140905","27.420691"
"360","-81.141271","27.423172"
"360","-81.138317","27.424306"
"360","-81.14038","27.425213"
"360","-81.139687","27.426276"
"360","-81.139977","27.428098"
"360","-81.141069","27.428668"
"360","-81.139074","27.433791"
"360","-81.140963","27.435995"
"360","-81.140764","27.437508"
"360","-81.141706","27.439906"
"360","-81.143537","27.441845"
"360","-81.143455","27.443246"
"360","-81.144956","27.443585"
"360","-81.144872","27.445007"
"360","-81.146576","27.445928"
"360","-81.147162","27.447216"
"360","-81.148356","27.44621"
"360","-81.148744","27.447295"
"360","-81.150046","27.445759"
"360","-81.151347","27.447232"
"360","-81.151338","27.449272"
"360","-81.152458","27.448671"
"360","-81.153419","27.45014"
"360","-81.153431","27.45204"
"360","-81.15174","27.452046"
"360","-81.154629","27.454137"
"360","-81.156632","27.454091"
"360","-81.158135","27.454743"
"360","-81.158491","27.453742"
"360","-81.159539","27.45454"
"360","-81.158488","27.455166"
"360","-81.159568","27.45698"
"360","-81.16043","27.455841"
"360","-81.162487","27.456949"
"360","-81.164918","27.456906"
"360","-81.166613","27.458762"
"360","-81.167107","27.460211"
"360","-81.168838","27.459521"
"360","-81.172643","27.462948"
"360","-81.171441","27.463967"
"360","-81.171919","27.465703"
"360","-81.170564","27.467155"
"360","-81.172137","27.46845"
"360","-81.171951","27.469743"
"360","-81.17289","27.471011"
"360","-81.17443","27.471488"
"360","-81.177569","27.475207"
"360","-81.177684","27.478148"
"360","-81.181661","27.481201"
"360","-81.181102","27.482335"
"360","-81.182584","27.483247"
"360","-81.183382","27.482247"
"360","-81.185175","27.482634"
"360","-81.185987","27.481822"
"360","-81.189243","27.482601"
"360","-81.191166","27.485086"
"360","-81.192511","27.485204"
"360","-81.193462","27.486323"
"360","-81.194129","27.485002"
"360","-81.197372","27.48634"
"360","-81.199224","27.486277"
"360","-81.199751","27.487803"
"360","-81.202029","27.489511"
"360","-81.203889","27.488984"
"360","-81.205096","27.489702"
"360","-81.205635","27.491824"
"360","-81.204519","27.493167"
"360","-81.203886","27.499383"
"360","-81.202479","27.498569"
"360","-81.201757","27.500672"
"360","-81.200393","27.49989"
"360","-81.200604","27.501566"
"360","-81.202253","27.502702"
"360","-81.202475","27.504263"
"360","-81.201257","27.505621"
"360","-81.200605","27.507738"
"360","-81.202165","27.507994"
"360","-81.201505","27.509263"
"360","-81.198459","27.510376"
"360","-81.199917","27.512122"
"360","-81.199487","27.515054"
"360","-81.200544","27.515978"
"360","-81.201621","27.514901"
"360","-81.201731","27.513235"
"360","-81.202695","27.513752"
"360","-81.203018","27.515682"
"360","-81.204384","27.514984"
"360","-81.205759","27.516681"
"360","-81.207553","27.51787"
"360","-81.206384","27.519657"
"360","-81.20903","27.520789"
"360","-81.212073","27.52457"
"360","-81.210836","27.524945"
"360","-81.210409","27.527267"
"360","-81.210952","27.528303"
"360","-81.213288","27.528115"
"360","-81.213717","27.528654"
